"mountain_no","mountain_name","summit_candidate_id","candidate_rank","candidate_review_classification","grounding_assisted_candidate_score","grounding_match_status","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","source_gpx_basename","track_name","stage21_link_status","review_reason_codes","notes"
"61","三本杭","summit-candidate:17b2365d322cd022","16","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-10-16_10_19.gpx","楢原山・古権現山・中三方ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:17b2365d322cd022; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:2f7dbee4c5bde53e","17","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-05-07_07_14.gpx","寒川山・鋸山・七々木山・豊受山・赤星山","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:2f7dbee4c5bde53e; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:4311f3ae9948ea08","18","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-03-29_05_31.gpx","えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:4311f3ae9948ea08; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:5cb1fa3d9dcf60f5","19","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-10-28_06_21.gpx","割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:5cb1fa3d9dcf60f5; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:77bb5774f7fa012e","20","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-16_07_39.gpx","東三方ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:77bb5774f7fa012e; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:83f3af0488659ac8","21","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-03-11_06_08.gpx","福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:83f3af0488659ac8; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:c4504025c94f843c","22","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-11-11_07_17.gpx","四辻ノ森・三光ノ辻山","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:c4504025c94f843c; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:d659f1dc6e5fa0b5","23","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-11-11_07_17.gpx","四辻ノ森・三光ノ辻山","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:d659f1dc6e5fa0b5; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:e010f98d2b23f547","24","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-04-20_05_43.gpx","気多山・八辻ノ峰・五代ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:e010f98d2b23f547; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:e084389cc60ad329","25","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-05-05_13_29.gpx","陣ヶ森・前々司山・うなめご","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:e084389cc60ad329; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:e7e4429a39f6359f","26","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-05-05_13_29.gpx","陣ヶ森・前々司山・うなめご","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:e7e4429a39f6359f; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:eaabf45a5163fb65","27","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-05-07_07_14.gpx","寒川山・鋸山・七々木山・豊受山・赤星山","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:eaabf45a5163fb65; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:ec2a95521eaac250","28","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-04-07_06_45.gpx","二箆山・西雑誌山","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:ec2a95521eaac250; grounding_match=grounding_unavailable; score=0.15"
"61","三本杭","summit-candidate:f760bededfedfc09","29","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-03-21_07_01.gpx","雨乞山・妙見森","not_in_stage21","grounding_response_without_coordinate","mountain=三本杭(#61); candidate=summit-candidate:f760bededfedfc09; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:27c1036d4aa2230e","1","review_required_no_grounding","0.63","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:27c1036d4aa2230e; grounding_match=grounding_unavailable; score=0.63"
"62","八面山","summit-candidate:91ebf1d99654d5b2","2","active_review_alternative","0.63","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:91ebf1d99654d5b2; grounding_match=grounding_unavailable; score=0.63"
"62","八面山","summit-candidate:7ceb76663c2bb81b","3","active_review_alternative","0.57","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:7ceb76663c2bb81b; grounding_match=grounding_unavailable; score=0.57"
"62","八面山","summit-candidate:40068653b28bad40","4","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:40068653b28bad40; grounding_match=grounding_unavailable; score=0.45"
"62","八面山","summit-candidate:babbcdf7bbd23463","5","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:babbcdf7bbd23463; grounding_match=grounding_unavailable; score=0.45"
"62","八面山","summit-candidate:62351b8782d6f597","6","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-24_07_06.gpx","高月山・東高月山・郭公岳・櫨ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:62351b8782d6f597; grounding_match=grounding_unavailable; score=0.22"
"62","八面山","summit-candidate:0a89128346167f6e","7","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2024-04-07_06_45.gpx","二箆山・西雑誌山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:0a89128346167f6e; grounding_match=grounding_unavailable; score=0.21"
"62","八面山","summit-candidate:9186201ca03b041d","8","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-30_07_11.gpx","御祝山・横ノ森・小屋ヶ森・串ヶ森・目黒鳥屋・長尾森","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:9186201ca03b041d; grounding_match=grounding_unavailable; score=0.21"
"62","八面山","summit-candidate:ad2256a1bfd3ef78","9","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2023-11-11_07_17.gpx","四辻ノ森・三光ノ辻山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:ad2256a1bfd3ef78; grounding_match=grounding_unavailable; score=0.21"
"62","八面山","summit-candidate:395bb631522975b6","10","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-09-09_06_58.gpx","寒風山・笹ヶ峰・ちち山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:395bb631522975b6; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:5b124255339c0714","11","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-03-11_06_08.gpx","福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:5b124255339c0714; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:67df63dc99cf8614","12","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-04-07_06_45.gpx","二箆山・西雑誌山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:67df63dc99cf8614; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:78274ad93e160452","13","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-03-01_06_45.gpx","剣ノ山・三傍示山・塩塚峰","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:78274ad93e160452; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:924ccfedeb6c2d2c","14","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-04-04_12_51.gpx","黒森山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:924ccfedeb6c2d2c; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:9fe4d21715424f17","15","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-12-06_08_06.gpx","霧立山・地蔵山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:9fe4d21715424f17; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:b06e13a9483478e5","16","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-15_11_52.gpx","皿ヶ嶺・引地山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:b06e13a9483478e5; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:b27cb491de0f94b6","17","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-11-11_07_17.gpx","四辻ノ森・三光ノ辻山","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:b27cb491de0f94b6; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:b58470f57bb41331","18","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-10-22_06_44.gpx","二ノ岳・高森","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:b58470f57bb41331; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:ba78489e4d448645","19","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-08-15_10_51.gpx","小牛城","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:ba78489e4d448645; grounding_match=grounding_unavailable; score=0.15"
"62","八面山","summit-candidate:ee9d736a090185dd","20","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-22_17_29.gpx","碁石ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=八面山(#62); candidate=summit-candidate:ee9d736a090185dd; grounding_match=grounding_unavailable; score=0.15"
"63","大久保山","summit-candidate:7ceb76663c2bb81b","1","review_required_insufficient_evidence","0.504","grounding_contradicted_or_unrelated","97808.8","grounding_contradicted_or_unrelated","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_far_from_candidate","mountain=大久保山(#63); candidate=summit-candidate:7ceb76663c2bb81b; grounding_match=grounding_contradicted_or_unrelated; score=0.504"
"63","大久保山","summit-candidate:91ebf1d99654d5b2","2","active_review_alternative","0.504","grounding_contradicted_or_unrelated","97882.7","grounding_contradicted_or_unrelated","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_far_from_candidate","mountain=大久保山(#63); candidate=summit-candidate:91ebf1d99654d5b2; grounding_match=grounding_contradicted_or_unrelated; score=0.504"
