mountain_no,mountain_name,candidate_count,top_summit_candidate_id,top_score,top_confidence,top_track_name,top_source_gpx_basename,top_candidate_ele_m,mountain_elevation_m,top_elevation_diff_m,csv_coordinate_distance_m,location_summary,activity_link_summary,needs_human_review,review_reason_codes,notes
306,黒森山,12,summit-candidate:40e090ce41a89b55,0.69,medium,沓掛山・黒森山,yamap_2024-06-08_08_42.gpx,1690.40,1678,12.4,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=黒森山(#306); candidate=summit-candidate:40e090ce41a89b55; track=""沓掛山・黒森山""; score=0.69; name_tier=strong; ele_diff=12.4m; loc=strong_overlap; act_conf=high"
307,沓掛山,14,summit-candidate:40e090ce41a89b55,0.75,medium,沓掛山・黒森山,yamap_2024-06-08_08_42.gpx,1690.40,1691,0.6,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=沓掛山(#307); candidate=summit-candidate:40e090ce41a89b55; track=""沓掛山・黒森山""; score=0.75; name_tier=strong; ele_diff=0.6m; loc=strong_overlap; act_conf=high"
308,二反山,34,summit-candidate:94e96018c0a5450d,0.56,medium,二反山・青刈山,yamap_2024-05-19_08_47.gpx,392.01,395,2.99,,mismatch_warning,none,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=二反山(#308); candidate=summit-candidate:94e96018c0a5450d; track=""二反山・青刈山""; score=0.56; name_tier=strong; ele_diff=2.99m; loc=mismatch_warning; act_conf=none"
309,平家平,17,summit-candidate:c256cfef3720557f,0.68,medium,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,yamap_2022-11-26_04_41.gpx,1691.28,1693,1.72,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=平家平(#309); candidate=summit-candidate:c256cfef3720557f; track=""銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平""; score=0.68; name_tier=strong; ele_diff=1.72m; loc=mismatch_warning; act_conf=high"
310,薬師山,25,summit-candidate:167756a8b787a168,0.56,medium,薬師山,yamap_2024-06-16_07_27.gpx,429.98,435,5.02,,mismatch_warning,none,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=薬師山(#310); candidate=summit-candidate:167756a8b787a168; track=""薬師山""; score=0.56; name_tier=strong; ele_diff=5.02m; loc=mismatch_warning; act_conf=none"
311,子持権現山,28,summit-candidate:df6b60d513f5518e,0.69,medium,子持権現山・男山・瓶ヶ森,yamap_2024-07-06_10_01.gpx,1661.57,1673,11.43,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=子持権現山(#311); candidate=summit-candidate:df6b60d513f5518e; track=""子持権現山・男山・瓶ヶ森""; score=0.69; name_tier=strong; ele_diff=11.43m; loc=strong_overlap; act_conf=high"
312,男山,14,summit-candidate:53a6401abf71c488,0.57,medium,男山・瓶ヶ森・台ヶ森,yamap_2026-05-02_09_29.gpx,1892.14,1838,54.14,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=男山(#312); candidate=summit-candidate:53a6401abf71c488; track=""男山・瓶ヶ森・台ヶ森""; score=0.57; name_tier=strong; ele_diff=54.14m; loc=strong_overlap; act_conf=high"
313,瓶ヶ森,11,summit-candidate:53a6401abf71c488,0.75,medium,男山・瓶ヶ森・台ヶ森,yamap_2026-05-02_09_29.gpx,1892.14,1897,4.86,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=瓶ヶ森(#313); candidate=summit-candidate:53a6401abf71c488; track=""男山・瓶ヶ森・台ヶ森""; score=0.75; name_tier=strong; ele_diff=4.86m; loc=strong_overlap; act_conf=high"
314,宅並山,20,summit-candidate:f1ee81f4d467a28e,0.75,medium,宅並山,yamap_2024-07-08_11_33.gpx,191.35,200,8.65,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=宅並山(#314); candidate=summit-candidate:f1ee81f4d467a28e; track=""宅並山""; score=0.75; name_tier=strong; ele_diff=8.65m; loc=strong_overlap; act_conf=high"
315,岩屋山,14,summit-candidate:c9156b7eea77a1b0,0.69,medium,岩屋山,yamap_2024-07-28_15_53.gpx,769.79,786,16.21,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|timezone_sensitive_activity_link,"mountain=岩屋山(#315); candidate=summit-candidate:c9156b7eea77a1b0; track=""岩屋山""; score=0.69; name_tier=strong; ele_diff=16.21m; loc=strong_overlap; act_conf=high"
316,高縄山,17,summit-candidate:6ba0d3c6b0fb6b96,0.69,medium,大月山・高縄山,yamap_2022-04-09_14_44.gpx,981.31,993,11.69,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=高縄山(#316); candidate=summit-candidate:6ba0d3c6b0fb6b96; track=""大月山・高縄山""; score=0.69; name_tier=strong; ele_diff=11.69m; loc=strong_overlap; act_conf=high"
317,伊予富士,8,summit-candidate:6f70c7d3c27fe164,0.68,medium,伊予富士,yamap_2024-09-14_07_46.gpx,1746.74,1756,9.26,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=伊予富士(#317); candidate=summit-candidate:6f70c7d3c27fe164; track=""伊予富士""; score=0.68; name_tier=strong; ele_diff=9.26m; loc=mismatch_warning; act_conf=high"
318,中津山(明神山),15,summit-candidate:fec0bb942061619b,0.75,medium,中津山(明神山)・猿越山,yamap_2024-09-23_07_35.gpx,1539.53,1541,1.47,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=中津山(明神山)(#318); candidate=summit-candidate:fec0bb942061619b; track=""中津山(明神山)・猿越山""; score=0.75; name_tier=strong; ele_diff=1.47m; loc=strong_overlap; act_conf=high"
319,猿越山,21,summit-candidate:eb3b108c5d508377,0.69,medium,中津山(明神山)・猿越山,yamap_2024-09-23_07_35.gpx,1459.67,1435,24.67,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=猿越山(#319); candidate=summit-candidate:eb3b108c5d508377; track=""中津山(明神山)・猿越山""; score=0.69; name_tier=strong; ele_diff=24.67m; loc=strong_overlap; act_conf=high"
320,銅山峰,21,summit-candidate:006436491de34784,0.57,medium,銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平,yamap_2022-11-26_04_41.gpx,1729.61,1330,399.61,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=銅山峰(#320); candidate=summit-candidate:006436491de34784; track=""銅山峰・西山・綱繰山・獅子舞の鼻・冠山・平家平""; score=0.57; name_tier=strong; ele_diff=399.61m; loc=strong_overlap; act_conf=high"
321,西山,27,summit-candidate:057580d1c60049b6,0.75,medium,銅山峰・西山・三の森・二の森・一の森,yamap_2024-10-05_06_40.gpx,1425.32,1429,3.68,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=西山(#321); candidate=summit-candidate:057580d1c60049b6; track=""銅山峰・西山・三の森・二の森・一の森""; score=0.75; name_tier=strong; ele_diff=3.68m; loc=strong_overlap; act_conf=high"
322,三の森,18,summit-candidate:057580d1c60049b6,0.57,medium,銅山峰・西山・三の森・二の森・一の森,yamap_2024-10-05_06_40.gpx,1425.32,1154,271.32,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=三の森(#322); candidate=summit-candidate:057580d1c60049b6; track=""銅山峰・西山・三の森・二の森・一の森""; score=0.57; name_tier=strong; ele_diff=271.32m; loc=strong_overlap; act_conf=high"
323,二の森,18,summit-candidate:057580d1c60049b6,0.57,medium,銅山峰・西山・三の森・二の森・一の森,yamap_2024-10-05_06_40.gpx,1425.32,1040,385.32,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=二の森(#323); candidate=summit-candidate:057580d1c60049b6; track=""銅山峰・西山・三の森・二の森・一の森""; score=0.57; name_tier=strong; ele_diff=385.32m; loc=strong_overlap; act_conf=high"
324,一の森,16,summit-candidate:0dea5d073885dc9d,0.75,medium,銅山峰・西山・三の森・二の森・一の森,yamap_2024-10-05_06_40.gpx,831.09,832,0.91,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=一の森(#324); candidate=summit-candidate:0dea5d073885dc9d; track=""銅山峰・西山・三の森・二の森・一の森""; score=0.75; name_tier=strong; ele_diff=0.91m; loc=strong_overlap; act_conf=high"
325,三ッ足山,16,summit-candidate:8078eb6cc96c519a,0.75,medium,三ッ足山・カガマシ山・橡尾山・笹ヶ峰,yamap_2024-10-14_04_48.gpx,1096.64,1103,6.36,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=三ッ足山(#325); candidate=summit-candidate:8078eb6cc96c519a; track=""三ッ足山・カガマシ山・橡尾山・笹ヶ峰""; score=0.75; name_tier=strong; ele_diff=6.36m; loc=strong_overlap; act_conf=high"
326,カガマシ山,21,summit-candidate:0886436b79473a6c,0.75,medium,三ッ足山・カガマシ山・橡尾山・笹ヶ峰,yamap_2024-10-14_04_48.gpx,1340.51,1343,2.49,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=カガマシ山(#326); candidate=summit-candidate:0886436b79473a6c; track=""三ッ足山・カガマシ山・橡尾山・笹ヶ峰""; score=0.75; name_tier=strong; ele_diff=2.49m; loc=strong_overlap; act_conf=high"
327,橡尾山,28,summit-candidate:a1b1b7885eeab893,0.68,medium,三ッ足山・カガマシ山・橡尾山・笹ヶ峰,yamap_2024-10-14_04_48.gpx,1220.86,1222,1.14,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=橡尾山(#327); candidate=summit-candidate:a1b1b7885eeab893; track=""三ッ足山・カガマシ山・橡尾山・笹ヶ峰""; score=0.68; name_tier=strong; ele_diff=1.14m; loc=mismatch_warning; act_conf=high"
328,笹ヶ峰,24,summit-candidate:851dc9683d2d7442,0.75,medium,三ッ足山・カガマシ山・橡尾山・笹ヶ峰,yamap_2024-10-14_04_48.gpx,1024.28,1019,5.28,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=笹ヶ峰(#328); candidate=summit-candidate:851dc9683d2d7442; track=""三ッ足山・カガマシ山・橡尾山・笹ヶ峰""; score=0.75; name_tier=strong; ele_diff=5.28m; loc=strong_overlap; act_conf=high"
329,ハネズル山,13,summit-candidate:e2c08955f9275289,0.75,medium,ハネズル山,yamap_2024-10-20_06_42.gpx,1291.87,1299,7.13,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=ハネズル山(#329); candidate=summit-candidate:e2c08955f9275289; track=""ハネズル山""; score=0.75; name_tier=strong; ele_diff=7.13m; loc=strong_overlap; act_conf=high"
330,天堤山,18,summit-candidate:f54f44da226a4a15,0.69,medium,天堤山,yamap_2024-10-20_11_05.gpx,1134.85,1147,12.15,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=天堤山(#330); candidate=summit-candidate:f54f44da226a4a15; track=""天堤山""; score=0.69; name_tier=strong; ele_diff=12.15m; loc=strong_overlap; act_conf=high"
331,五郎丸,20,summit-candidate:9cc74b44e1289236,0.75,medium,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,yamap_2024-12-01_06_40.gpx,589.32,595,5.68,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=五郎丸(#331); candidate=summit-candidate:9cc74b44e1289236; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.75; name_tier=strong; ele_diff=5.68m; loc=strong_overlap; act_conf=high"
332,高丸,18,summit-candidate:9cc74b44e1289236,0.75,medium,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,yamap_2024-12-01_06_40.gpx,589.32,589,0.32,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=高丸(#332); candidate=summit-candidate:9cc74b44e1289236; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.75; name_tier=strong; ele_diff=0.32m; loc=strong_overlap; act_conf=high"
333,金見山,20,summit-candidate:9cc74b44e1289236,0.75,medium,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,yamap_2024-12-01_06_40.gpx,589.32,596,6.68,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=金見山(#333); candidate=summit-candidate:9cc74b44e1289236; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.75; name_tier=strong; ele_diff=6.68m; loc=strong_overlap; act_conf=high"
334,木峰,19,summit-candidate:9cc74b44e1289236,0.75,medium,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,yamap_2024-12-01_06_40.gpx,589.32,594,4.68,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=木峰(#334); candidate=summit-candidate:9cc74b44e1289236; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.75; name_tier=strong; ele_diff=4.68m; loc=strong_overlap; act_conf=high"
335,天狗森,15,summit-candidate:9cc74b44e1289236,0.57,medium,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,yamap_2024-12-01_06_40.gpx,589.32,535,54.32,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=天狗森(#335); candidate=summit-candidate:9cc74b44e1289236; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.57; name_tier=strong; ele_diff=54.32m; loc=strong_overlap; act_conf=high"
336,唐谷山,20,summit-candidate:32c1cf967ab82dbe,0.62,medium,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,yamap_2024-12-01_06_40.gpx,503.24,485,18.24,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=唐谷山(#336); candidate=summit-candidate:32c1cf967ab82dbe; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.62; name_tier=strong; ele_diff=18.24m; loc=mismatch_warning; act_conf=high"
337,龍王山,22,summit-candidate:9cc74b44e1289236,0.57,medium,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,yamap_2024-12-01_06_40.gpx,589.32,450,139.32,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=龍王山(#337); candidate=summit-candidate:9cc74b44e1289236; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.57; name_tier=strong; ele_diff=139.32m; loc=strong_overlap; act_conf=high"
338,大谷山,19,summit-candidate:32c1cf967ab82dbe,0.68,medium,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,yamap_2024-12-01_06_40.gpx,503.24,507,3.76,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=大谷山(#338); candidate=summit-candidate:32c1cf967ab82dbe; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.68; name_tier=strong; ele_diff=3.76m; loc=mismatch_warning; act_conf=high"
339,城山,51,summit-candidate:9cc74b44e1289236,0.57,medium,唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山,yamap_2024-12-01_06_40.gpx,589.32,62,527.32,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=城山(#339); candidate=summit-candidate:9cc74b44e1289236; track=""唐谷山・天狗森・木峰・金見山・高丸・五郎丸・大谷山・龍王山""; score=0.57; name_tier=strong; ele_diff=527.32m; loc=strong_overlap; act_conf=high"
340,本尊山,20,summit-candidate:0bd3d051cdb972fd,0.57,medium,本尊山・秋葉山・立烏帽子山・明神山,yamap_2024-12-08_06_59.gpx,632.31,187,445.31,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=本尊山(#340); candidate=summit-candidate:0bd3d051cdb972fd; track=""本尊山・秋葉山・立烏帽子山・明神山""; score=0.57; name_tier=strong; ele_diff=445.31m; loc=strong_overlap; act_conf=high"
341,秋葉山,21,summit-candidate:0bd3d051cdb972fd,0.75,medium,本尊山・秋葉山・立烏帽子山・明神山,yamap_2024-12-08_06_59.gpx,632.31,631,1.31,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=秋葉山(#341); candidate=summit-candidate:0bd3d051cdb972fd; track=""本尊山・秋葉山・立烏帽子山・明神山""; score=0.75; name_tier=strong; ele_diff=1.31m; loc=strong_overlap; act_conf=high"
